id,color,category,price,rating,base_discount,net_price
P8582,3,1,1699,9.2,0.8,1359.2
P8583,2,2,1199,1.6,0.75,899.25
P8584,4,3,299,7.9,0.7,209.29999999999998
P8585,1,4,2699,10.1,0.6,1619.3999999999999
P8586,5,1,1999,5.0,0.8,1599.2
P8587,3,1,1099,7.5,0.8,879.2
P8588,3,3,1599,4.5,0.7,1119.3
P8589,2,3,1199,4.3,0.7,839.3
P8590,5,2,1299,7.0,0.75,974.25
P8591,5,4,2499,8.9,0.6,1499.3999999999999
P8592,2,2,2399,1.3,0.75,1799.25
P8593,5,1,1799,10.0,0.8,1439.2
P8594,4,1,2399,4.9,0.8,1919.2
P8595,2,5,2599,3.5,0.5,1299.5
P8596,5,2,1299,6.3,0.75,974.25
P8597,2,4,299,9.4,0.6,179.4
P8598,3,2,599,10.1,0.75,449.25
P8599,2,3,499,10.0,0.7,349.29999999999995
P8600,4,2,2999,3.4,0.75,2249.25
P8601,1,1,1799,9.1,0.8,1439.2
P8602,2,1,899,8.6,0.8,719.2
P8603,2,4,1699,4.0,0.6,1019.4
P8604,5,3,1599,5.0,0.7,1119.3
P8605,4,5,2499,9.7,0.5,1249.5
P8606,1,3,2599,4.2,0.7,1819.3
P8607,1,5,2699,7.5,0.5,1349.5
P8608,3,3,2999,1.6,0.7,2099.2999999999997
P8609,2,1,599,7.1,0.8,479.20000000000005
P8610,3,1,2099,2.2,0.8,1679.2
P8611,5,3,1299,9.6,0.7,909.3
P8612,4,1,1499,2.5,0.8,1199.2
P8613,1,4,499,7.1,0.6,299.4
P8614,5,4,2299,8.0,0.6,1379.3999999999999
P8615,4,5,2299,8.3,0.5,1149.5
P8616,1,1,599,6.0,0.8,479.20000000000005
P8617,1,3,1699,4.3,0.7,1189.3
P8618,5,3,2999,1.9,0.7,2099.2999999999997
P8619,3,3,799,5.2,0.7,559.3
P8620,5,5,799,10.3,0.5,399.5
P8621,2,2,199,9.3,0.75,149.25
P8622,4,5,1199,6.7,0.5,599.5
P8623,3,4,2599,9.0,0.6,1559.3999999999999
P8624,4,5,599,5.2,0.5,299.5
P8625,4,1,2599,7.0,0.8,2079.2000000000003
P8626,5,4,2499,8.0,0.6,1499.3999999999999
P8627,4,1,2199,10.1,0.8,1759.2
P8628,5,2,199,10.3,0.75,149.25
P8629,2,5,2999,6.0,0.5,1499.5
P8630,5,5,699,2.9,0.5,349.5
P8631,1,5,1299,6.3,0.5,649.5
P8632,1,1,1399,1.2,0.8,1119.2
P8633,5,3,699,7.7,0.7,489.29999999999995
P8634,3,3,1299,1.4,0.7,909.3
P8635,3,4,399,1.9,0.6,239.39999999999998
P8636,2,4,1599,2.9,0.6,959.4
P8637,1,4,699,7.7,0.6,419.4
P8638,5,4,1699,3.3,0.6,1019.4
P8639,5,5,2799,10.0,0.5,1399.5
P8640,2,1,2199,10.6,0.8,1759.2
P8641,2,2,299,4.8,0.75,224.25
P8642,5,3,799,1.4,0.7,559.3
P8643,4,4,599,9.1,0.6,359.4
P8644,1,2,1699,2.6,0.75,1274.25
P8645,4,1,2699,3.0,0.8,2159.2000000000003
P8646,1,5,799,7.2,0.5,399.5
P8647,2,3,1999,5.4,0.7,1399.3
P8648,3,1,1599,9.1,0.8,1279.2
P8649,1,2,1399,6.3,0.75,1049.25
P8650,4,4,799,9.0,0.6,479.4
P8651,2,1,399,7.7,0.8,319.20000000000005
P8652,1,1,1399,3.0,0.8,1119.2
P8653,1,1,1299,9.0,0.8,1039.2
P8654,2,3,1399,5.6,0.7,979.3
P8655,2,3,1199,9.3,0.7,839.3
P8656,4,4,1299,6.7,0.6,779.4
P8657,1,2,2299,5.5,0.75,1724.25
P8658,3,2,199,8.6,0.75,149.25
P8659,3,4,1999,7.5,0.6,1199.3999999999999
P8660,5,2,699,4.2,0.75,524.25
P8661,4,5,1599,3.9,0.5,799.5
P8662,5,3,1699,3.9,0.7,1189.3
P8663,5,4,99,6.0,0.6,59.4
P8664,1,2,1799,10.8,0.75,1349.25
P8665,3,5,1299,7.0,0.5,649.5
P8666,1,3,2599,2.2,0.7,1819.3
P8667,5,5,1499,10.3,0.5,749.5
P8668,1,3,2499,4.4,0.7,1749.3
P8669,4,1,1299,5.7,0.8,1039.2
P8670,4,4,2899,5.6,0.6,1739.3999999999999
P8671,2,5,2299,4.1,0.5,1149.5
P8672,3,3,1299,8.3,0.7,909.3
P8673,1,4,2599,10.0,0.6,1559.3999999999999
P8674,1,1,799,8.4,0.8,639.2
P8675,4,2,2899,8.1,0.75,2174.25
P8676,2,4,1499,5.9,0.6,899.4
P8677,4,1,999,7.2,0.8,799.2
P8678,1,1,2099,5.6,0.8,1679.2
P8679,4,3,899,2.4,0.7,629.3
P8680,2,3,1899,2.1,0.7,1329.3
P8681,3,1,399,8.3,0.8,319.20000000000005
P8682,3,2,1499,9.5,0.75,1124.25
P8683,3,2,1599,9.8,0.75,1199.25
P8684,5,3,2599,7.0,0.7,1819.3
P8685,3,3,2099,7.6,0.7,1469.3
P8686,4,1,1599,6.0,0.8,1279.2
P8687,4,2,299,10.9,0.75,224.25
P8688,4,1,1299,2.7,0.8,1039.2
P8689,2,1,899,1.0,0.8,719.2
P8690,5,2,1299,4.6,0.75,974.25
P8691,5,3,2499,7.6,0.7,1749.3
P8692,5,5,1999,5.0,0.5,999.5
P8693,5,3,1099,10.2,0.7,769.3
P8694,4,2,699,1.4,0.75,524.25
P8695,5,2,2799,1.8,0.75,2099.25
P8696,2,5,1199,11.0,0.5,599.5
P8697,3,2,2899,8.2,0.75,2174.25
P8698,3,1,1199,1.3,0.8,959.2
P8699,5,2,699,4.0,0.75,524.25
P8700,4,5,899,7.0,0.5,449.5
P8701,2,4,1299,5.3,0.6,779.4
P8702,5,4,2199,6.4,0.6,1319.3999999999999
P8703,2,2,999,9.0,0.75,749.25
P8704,5,3,2199,9.1,0.7,1539.3
P8705,5,2,499,4.9,0.75,374.25
P8706,4,2,1099,8.9,0.75,824.25
P8707,3,4,2699,3.0,0.6,1619.3999999999999
P8708,4,5,999,10.4,0.5,499.5
P8709,1,3,699,3.0,0.7,489.29999999999995
P8710,3,1,599,6.7,0.8,479.20000000000005
P8711,1,3,2399,6.9,0.7,1679.3
P8712,4,1,799,10.2,0.8,639.2
P8713,3,2,1399,5.1,0.75,1049.25
P8714,4,1,1599,1.5,0.8,1279.2
P8715,4,1,2799,5.2,0.8,2239.2000000000003
P8716,1,4,2199,6.5,0.6,1319.3999999999999
P8717,2,1,1099,6.0,0.8,879.2
P8718,4,3,1999,1.2,0.7,1399.3
P8719,1,3,199,3.8,0.7,139.29999999999998
P8720,3,2,2699,4.1,0.75,2024.25
P8721,1,1,399,3.5,0.8,319.20000000000005
P8722,4,2,2999,6.5,0.75,2249.25
P8723,4,4,299,5.9,0.6,179.4
P8724,1,4,1499,3.3,0.6,899.4
P8725,2,1,899,4.3,0.8,719.2
P8726,5,3,499,4.6,0.7,349.29999999999995
P8727,5,3,2499,3.0,0.7,1749.3
P8728,4,2,1899,3.1,0.75,1424.25
P8729,1,1,1599,9.5,0.8,1279.2
P8730,2,2,2499,3.0,0.75,1874.25
P8731,4,4,2199,7.3,0.6,1319.3999999999999
P8732,2,4,2799,8.1,0.6,1679.3999999999999
P8733,1,4,1699,5.4,0.6,1019.4
P8734,5,4,1599,9.0,0.6,959.4
P8735,4,1,2999,8.7,0.8,2399.2000000000003
P8736,3,5,399,2.4,0.5,199.5
P8737,4,5,2399,6.7,0.5,1199.5
P8738,3,1,2699,4.6,0.8,2159.2000000000003
P8739,2,4,899,4.1,0.6,539.4
P8740,4,5,1899,7.2,0.5,949.5
P8741,1,4,1299,10.8,0.6,779.4
P8742,4,4,2999,2.5,0.6,1799.3999999999999
P8743,4,2,1099,4.9,0.75,824.25
P8744,2,5,2899,3.2,0.5,1449.5
P8745,2,3,2799,1.3,0.7,1959.3
P8746,4,4,1299,1.2,0.6,779.4
P8747,4,5,2899,4.6,0.5,1449.5
P8748,3,4,1599,7.2,0.6,959.4
P8749,2,5,399,7.3,0.5,199.5
P8750,2,1,2999,1.4,0.8,2399.2000000000003
P8751,3,4,399,4.1,0.6,239.39999999999998
P8752,2,4,1299,10.0,0.6,779.4
P8753,2,4,2899,9.9,0.6,1739.3999999999999
P8754,2,4,2299,7.2,0.6,1379.3999999999999
P8755,1,2,1099,2.4,0.75,824.25
P8756,4,2,2799,10.0,0.75,2099.25
P8757,4,1,899,8.7,0.8,719.2
P8758,5,2,1599,6.3,0.75,1199.25
P8759,2,3,2599,5.7,0.7,1819.3
P8760,5,2,1399,2.1,0.75,1049.25
P8761,1,1,2199,4.5,0.8,1759.2
P8762,1,5,499,5.6,0.5,249.5
P8763,2,1,2099,5.4,0.8,1679.2
P8764,1,3,2599,10.2,0.7,1819.3
P8765,2,2,2399,6.8,0.75,1799.25
P8766,3,3,2999,9.1,0.7,2099.2999999999997
P8767,5,2,1199,6.8,0.75,899.25
P8768,3,1,1499,10.7,0.8,1199.2
P8769,3,4,2599,5.0,0.6,1559.3999999999999
P8770,1,4,199,9.0,0.6,119.39999999999999
P8771,2,2,199,10.0,0.75,149.25
P8772,2,1,599,8.1,0.8,479.20000000000005
P8773,2,1,1599,7.9,0.8,1279.2
P8774,2,1,2499,3.0,0.8,1999.2
P8775,5,2,2299,1.6,0.75,1724.25
P8776,1,3,1399,6.1,0.7,979.3
P8777,2,3,1799,10.5,0.7,1259.3
P8778,1,1,2699,3.8,0.8,2159.2000000000003
P8779,4,5,299,8.9,0.5,149.5
P8780,3,3,1699,2.9,0.7,1189.3
P8781,5,5,699,4.0,0.5,349.5
P8782,2,5,899,3.4,0.5,449.5
P8783,4,5,999,2.0,0.5,499.5
P8784,5,4,2199,4.6,0.6,1319.3999999999999
P8785,5,1,2499,3.2,0.8,1999.2
P8786,3,4,999,10.0,0.6,599.4
P8787,3,1,2999,8.9,0.8,2399.2000000000003
P8788,4,4,1599,5.2,0.6,959.4
P8789,4,2,2699,1.0,0.75,2024.25
P8790,1,1,1599,5.8,0.8,1279.2
P8791,1,2,999,5.2,0.75,749.25
P8792,3,5,1199,1.9,0.5,599.5
P8793,4,5,1999,2.9,0.5,999.5
P8794,5,1,1499,7.4,0.8,1199.2
P8795,5,1,1099,2.0,0.8,879.2
P8796,1,4,99,3.7,0.6,59.4
P8797,1,5,799,3.0,0.5,399.5
P8798,5,1,2899,1.6,0.8,2319.2000000000003
P8799,3,3,1299,3.8,0.7,909.3
P8800,4,5,2399,3.1,0.5,1199.5
P8801,2,2,1199,3.0,0.75,899.25
P8802,5,4,1799,1.8,0.6,1079.3999999999999
P8803,5,3,1299,5.3,0.7,909.3
P8804,2,2,299,9.5,0.75,224.25
P8805,2,5,2599,9.5,0.5,1299.5
P8806,5,3,2799,10.6,0.7,1959.3
P8807,5,2,99,11.0,0.75,74.25
P8808,2,4,199,6.9,0.6,119.39999999999999
P8809,2,1,499,2.3,0.8,399.20000000000005
P8810,1,1,599,3.5,0.8,479.20000000000005
P8811,4,3,699,1.3,0.7,489.29999999999995
P8812,4,2,1899,3.0,0.75,1424.25
P8813,2,5,1799,6.7,0.5,899.5
P8814,3,2,699,2.6,0.75,524.25
P8815,3,2,1299,5.2,0.75,974.25
P8816,4,1,2599,3.8,0.8,2079.2000000000003
P8817,1,5,999,4.3,0.5,499.5
P8818,2,3,2699,1.9,0.7,1889.3
P8819,5,2,2699,6.0,0.75,2024.25
P8820,4,1,999,2.3,0.8,799.2
P8821,5,2,799,1.8,0.75,599.25
P8822,3,4,2399,8.4,0.6,1439.3999999999999
P8823,5,3,1899,1.8,0.7,1329.3
P8824,4,4,2499,1.8,0.6,1499.3999999999999
P8825,4,5,1299,7.0,0.5,649.5
P8826,5,4,2699,7.3,0.6,1619.3999999999999
P8827,2,2,2299,10.5,0.75,1724.25
P8828,4,1,2599,1.9,0.8,2079.2000000000003
P8829,4,5,299,1.9,0.5,149.5
P8830,5,1,1299,3.3,0.8,1039.2
P8831,5,2,2999,3.0,0.75,2249.25
P8832,4,3,999,5.5,0.7,699.3
P8833,5,5,599,6.8,0.5,299.5
P8834,1,3,699,10.3,0.7,489.29999999999995
P8835,2,4,199,9.0,0.6,119.39999999999999
P8836,2,2,1799,10.3,0.75,1349.25
P8837,4,3,799,8.4,0.7,559.3
P8838,4,2,2199,4.0,0.75,1649.25
P8839,3,3,99,3.8,0.7,69.3
P8840,5,2,999,7.4,0.75,749.25
P8841,4,2,899,7.4,0.75,674.25
P8842,5,3,2599,4.2,0.7,1819.3
P8843,4,2,1999,5.2,0.75,1499.25
P8844,1,1,999,5.3,0.8,799.2
P8845,1,5,2599,8.0,0.5,1299.5
P8846,4,2,899,8.3,0.75,674.25
P8847,3,1,1099,3.7,0.8,879.2
P8848,5,2,1199,2.4,0.75,899.25
P8849,4,2,899,5.1,0.75,674.25
P8850,3,1,299,5.9,0.8,239.20000000000002
P8851,2,5,2199,8.0,0.5,1099.5
P8852,4,2,599,6.0,0.75,449.25
P8853,4,1,1599,5.6,0.8,1279.2
P8854,5,5,1699,9.3,0.5,849.5
P8855,2,3,2199,6.3,0.7,1539.3
P8856,1,2,1099,2.8,0.75,824.25
P8857,3,5,1899,10.2,0.5,949.5
P8858,4,4,2599,4.0,0.6,1559.3999999999999
P8859,5,2,999,7.3,0.75,749.25
P8860,2,4,1999,1.6,0.6,1199.3999999999999
P8861,2,3,899,9.0,0.7,629.3
P8862,4,5,1399,9.8,0.5,699.5
P8863,5,2,2799,6.3,0.75,2099.25
P8864,5,4,799,10.8,0.6,479.4
P8865,4,5,2999,2.5,0.5,1499.5
P8866,1,4,1299,4.0,0.6,779.4
P8867,5,4,2199,1.0,0.6,1319.3999999999999
P8868,3,1,1899,10.3,0.8,1519.2
P8869,4,4,599,8.8,0.6,359.4
P8870,1,3,699,2.0,0.7,489.29999999999995
P8871,2,4,1999,3.0,0.6,1199.3999999999999
P8872,5,2,499,1.1,0.75,374.25
P8873,1,1,1199,5.0,0.8,959.2
P8874,5,2,2099,2.2,0.75,1574.25
P8875,4,2,799,8.6,0.75,599.25
P8876,3,3,1599,4.4,0.7,1119.3
P8877,1,3,1399,3.0,0.7,979.3
P8878,1,4,1699,9.1,0.6,1019.4
P8879,4,1,2499,9.7,0.8,1999.2
P8880,3,5,199,1.9,0.5,99.5
P8881,2,3,2999,8.0,0.7,2099.2999999999997
P8882,4,1,2199,3.6,0.8,1759.2
P8883,1,4,1299,6.3,0.6,779.4
P8884,5,4,899,4.6,0.6,539.4
P8885,1,1,699,2.7,0.8,559.2
P8886,1,5,399,6.7,0.5,199.5
P8887,4,2,2199,3.0,0.75,1649.25
P8888,1,4,2999,8.2,0.6,1799.3999999999999
P8889,5,1,1299,8.6,0.8,1039.2
P8890,2,1,899,6.0,0.8,719.2
P8891,4,5,2399,8.6,0.5,1199.5
P8892,4,5,699,2.1,0.5,349.5
P8893,3,4,2699,1.7000000000000002,0.6,1619.3999999999999
P8894,2,1,1199,5.0,0.8,959.2
P8895,4,3,799,8.6,0.7,559.3
P8896,3,5,99,2.5,0.5,49.5
P8897,3,2,599,1.0,0.75,449.25
P8898,5,3,2599,10.6,0.7,1819.3
P8899,2,2,1099,10.6,0.75,824.25
P8900,4,3,799,10.3,0.7,559.3
P8901,3,2,999,6.7,0.75,749.25
P8902,2,4,399,2.0,0.6,239.39999999999998
P8903,3,4,599,1.6,0.6,359.4
P8904,5,2,1799,7.0,0.75,1349.25
P8905,1,2,899,6.8,0.75,674.25
P8906,5,1,2499,2.1,0.8,1999.2
P8907,3,3,2999,9.8,0.7,2099.2999999999997
P8908,1,1,1599,10.0,0.8,1279.2
P8909,4,5,1299,8.0,0.5,649.5
P8910,2,4,499,8.9,0.6,299.4
P8911,2,4,699,2.3,0.6,419.4
P8912,2,2,2999,6.5,0.75,2249.25
P8913,5,4,1599,7.0,0.6,959.4
P8914,1,3,799,8.1,0.7,559.3
P8915,2,1,99,10.1,0.8,79.2
P8916,4,2,99,10.3,0.75,74.25
P8917,4,2,2599,10.6,0.75,1949.25
P8918,3,1,1199,2.5,0.8,959.2
P8919,3,1,799,6.4,0.8,639.2
P8920,1,4,2699,5.4,0.6,1619.3999999999999
P8921,1,1,1299,7.0,0.8,1039.2
P8922,1,5,699,5.5,0.5,349.5
P8923,2,2,1199,8.0,0.75,899.25
P8924,2,5,899,6.6,0.5,449.5
P8925,1,1,1099,7.9,0.8,879.2
P8926,3,5,2599,5.4,0.5,1299.5
P8927,2,5,999,5.1,0.5,499.5
P8928,5,2,1099,5.3,0.75,824.25
P8929,5,4,2599,2.1,0.6,1559.3999999999999
P8930,2,4,1399,3.0,0.6,839.4
P8931,2,5,1999,10.5,0.5,999.5
P8932,2,4,2099,6.2,0.6,1259.3999999999999
P8933,4,1,499,9.5,0.8,399.20000000000005
P8934,3,1,1599,9.7,0.8,1279.2
P8935,4,2,1499,9.5,0.75,1124.25
P8936,2,3,2999,3.0,0.7,2099.2999999999997
P8937,1,4,599,4.9,0.6,359.4
P8938,2,2,1999,5.7,0.75,1499.25
P8939,2,1,799,7.0,0.8,639.2
P8940,5,5,899,3.4,0.5,449.5
P8941,5,1,599,6.1,0.8,479.20000000000005
P8942,2,2,2699,4.9,0.75,2024.25
P8943,5,5,2499,5.0,0.5,1249.5
P8944,5,1,2899,8.6,0.8,2319.2000000000003
P8945,1,1,1699,1.5,0.8,1359.2
P8946,3,5,999,5.6,0.5,499.5
P8947,3,2,2299,5.2,0.75,1724.25
P8948,5,5,2299,5.0,0.5,1149.5
P8949,2,4,1899,10.2,0.6,1139.3999999999999
P8950,3,5,2099,1.0,0.5,1049.5
P8951,4,4,1799,9.6,0.6,1079.3999999999999
P8952,3,2,1599,8.8,0.75,1199.25
P8953,2,5,2199,10.4,0.5,1099.5
P8954,4,4,999,6.2,0.6,599.4
P8955,1,5,899,4.3,0.5,449.5
P8956,1,3,1099,7.9,0.7,769.3
P8957,3,3,899,2.5,0.7,629.3
P8958,1,4,2099,6.6,0.6,1259.3999999999999
P8959,5,3,899,9.3,0.7,629.3
P8960,5,4,2699,5.2,0.6,1619.3999999999999
P8961,5,1,699,5.0,0.8,559.2
P8962,2,2,1799,1.9,0.75,1349.25
P8963,2,1,699,7.4,0.8,559.2
P8964,4,2,1399,9.3,0.75,1049.25
P8965,2,2,299,1.2,0.75,224.25
P8966,5,1,2999,4.1,0.8,2399.2000000000003
P8967,3,5,1599,3.5,0.5,799.5
P8968,1,5,1799,10.8,0.5,899.5
P8969,3,5,299,2.9,0.5,149.5
P8970,4,5,2999,8.9,0.5,1499.5
P8971,3,5,299,2.0,0.5,149.5
P8972,4,3,799,5.4,0.7,559.3
P8973,5,5,99,3.2,0.5,49.5
P8974,3,2,1099,6.2,0.75,824.25
P8975,4,2,2499,8.0,0.75,1874.25
P8976,2,2,1999,3.4,0.75,1499.25
P8977,5,1,899,3.5,0.8,719.2
P8978,1,3,2199,1.5,0.7,1539.3
P8979,2,2,99,5.6,0.75,74.25
P8980,1,5,2199,10.1,0.5,1099.5
P8981,5,2,2099,9.2,0.75,1574.25
P8982,1,1,2199,5.0,0.8,1759.2
P8983,1,4,2199,8.0,0.6,1319.3999999999999
P8984,2,2,899,5.6,0.75,674.25
P8985,3,2,699,8.1,0.75,524.25
P8986,4,4,1299,4.1,0.6,779.4
P8987,3,1,99,3.7,0.8,79.2
P8988,3,1,1299,4.2,0.8,1039.2
P8989,2,1,1599,3.9,0.8,1279.2
P8990,2,4,999,2.6,0.6,599.4
P8991,3,5,999,5.7,0.5,499.5
P8992,1,3,2499,10.1,0.7,1749.3
P8993,4,2,2599,6.4,0.75,1949.25
P8994,4,5,1299,2.7,0.5,649.5
P8995,3,2,2499,2.0,0.75,1874.25
P8996,5,3,299,1.4,0.7,209.29999999999998
P8997,3,1,299,10.6,0.8,239.20000000000002
P8998,3,2,2399,3.8,0.75,1799.25
P8999,5,1,2899,3.2,0.8,2319.2000000000003
P9000,5,1,1399,9.6,0.8,1119.2
P9001,5,3,2799,1.3,0.7,1959.3
P9002,3,2,2999,3.3,0.75,2249.25
P9003,1,4,2099,4.9,0.6,1259.3999999999999
P9004,1,4,2299,5.3,0.6,1379.3999999999999
P9005,1,5,2499,4.7,0.5,1249.5
P9006,3,2,2899,11.0,0.75,2174.25
P9007,5,3,1999,1.8,0.7,1399.3
P9008,2,5,2899,7.0,0.5,1449.5
P9009,2,2,1099,3.9,0.75,824.25
P9010,3,2,2099,5.2,0.75,1574.25
P9011,5,5,2899,10.0,0.5,1449.5
P9012,3,1,499,10.9,0.8,399.20000000000005
P9013,4,2,1899,7.3,0.75,1424.25
P9014,5,5,2699,10.3,0.5,1349.5
P9015,2,2,2299,5.3,0.75,1724.25
P9016,4,3,1299,1.7000000000000002,0.7,909.3
P9017,1,4,599,7.4,0.6,359.4
P9018,1,2,99,10.2,0.75,74.25
P9019,5,3,499,6.5,0.7,349.29999999999995
P9020,3,3,399,2.0,0.7,279.29999999999995
P9021,3,2,2699,7.3,0.75,2024.25
P9022,1,5,1299,1.2,0.5,649.5
P9023,4,2,2399,9.3,0.75,1799.25
P9024,3,3,1599,1.8,0.7,1119.3
P9025,4,2,499,4.5,0.75,374.25
P9026,1,3,1199,4.0,0.7,839.3
P9027,5,4,399,9.6,0.6,239.39999999999998
P9028,4,2,499,3.5,0.75,374.25
P9029,4,3,399,4.7,0.7,279.29999999999995
P9030,2,3,2299,3.2,0.7,1609.3
P9031,2,1,499,8.9,0.8,399.20000000000005
P9032,4,1,999,5.5,0.8,799.2
P9033,4,1,599,7.0,0.8,479.20000000000005
P9034,5,4,2399,10.6,0.6,1439.3999999999999
P9035,1,5,2099,4.1,0.5,1049.5
P9036,2,2,2699,5.5,0.75,2024.25
P9037,3,1,2899,3.9,0.8,2319.2000000000003
P9038,4,3,2699,2.5,0.7,1889.3
P9039,3,1,1099,5.6,0.8,879.2
P9040,1,3,1599,8.0,0.7,1119.3
P9041,4,5,599,5.7,0.5,299.5
P9042,4,1,199,1.7000000000000002,0.8,159.20000000000002
P9043,5,2,199,7.0,0.75,149.25
P9044,1,2,1599,4.6,0.75,1199.25
P9045,1,2,499,3.7,0.75,374.25
P9046,5,3,1299,6.3,0.7,909.3
P9047,4,4,2299,4.2,0.6,1379.3999999999999
P9048,1,1,2299,4.0,0.8,1839.2
P9049,5,4,299,3.5,0.6,179.4
P9050,1,5,2199,4.5,0.5,1099.5
P9051,2,4,2199,2.0,0.6,1319.3999999999999
P9052,2,3,2099,6.2,0.7,1469.3
P9053,3,5,1399,9.0,0.5,699.5
P9054,5,4,2899,3.4,0.6,1739.3999999999999
P9055,3,1,899,5.7,0.8,719.2
P9056,2,2,999,7.6,0.75,749.25
P9057,4,1,2099,8.4,0.8,1679.2
P9058,4,2,499,2.4,0.75,374.25
P9059,4,5,1499,1.3,0.5,749.5
P9060,5,2,1099,4.0,0.75,824.25
P9061,3,4,2199,7.5,0.6,1319.3999999999999
P9062,1,4,2299,6.0,0.6,1379.3999999999999
P9063,3,3,899,7.3,0.7,629.3
P9064,3,1,2299,2.0,0.8,1839.2
P9065,4,2,2599,1.5,0.75,1949.25
P9066,3,1,1499,4.1,0.8,1199.2
P9067,3,1,499,6.3,0.8,399.20000000000005
P9068,4,2,399,4.7,0.75,299.25
P9069,3,2,599,5.3,0.75,449.25
P9070,1,3,1899,10.0,0.7,1329.3
P9071,3,5,899,10.9,0.5,449.5
P9072,4,1,1899,10.9,0.8,1519.2
P9073,1,4,299,4.4,0.6,179.4
P9074,3,3,1299,7.2,0.7,909.3
P9075,2,3,2399,8.5,0.7,1679.3
P9076,4,2,1199,9.5,0.75,899.25
P9077,5,4,2699,2.0,0.6,1619.3999999999999
P9078,2,4,2199,9.0,0.6,1319.3999999999999
P9079,1,5,599,10.9,0.5,299.5
P9080,3,2,399,8.4,0.75,299.25
P9081,2,1,99,1.0,0.8,79.2
P9082,4,4,2999,7.6,0.6,1799.3999999999999
P9083,4,4,2499,4.4,0.6,1499.3999999999999
P9084,3,2,2599,10.5,0.75,1949.25
P9085,1,5,2899,6.0,0.5,1449.5
P9086,4,3,99,3.0,0.7,69.3
P9087,1,1,399,10.2,0.8,319.20000000000005
P9088,5,1,899,1.1,0.8,719.2
P9089,2,3,2799,8.0,0.7,1959.3
P9090,4,5,2499,5.5,0.5,1249.5
P9091,5,4,2999,3.0,0.6,1799.3999999999999
P9092,3,3,2399,2.0,0.7,1679.3
P9093,2,5,2899,4.6,0.5,1449.5
P9094,4,3,499,9.0,0.7,349.29999999999995
P9095,1,5,1899,7.4,0.5,949.5
P9096,1,5,699,6.9,0.5,349.5
P9097,2,3,899,5.4,0.7,629.3
P9098,2,1,899,5.5,0.8,719.2
P9099,4,2,1999,5.1,0.75,1499.25
P9100,5,3,899,7.9,0.7,629.3
P9101,1,1,799,10.8,0.8,639.2
P9102,1,2,599,8.2,0.75,449.25
P9103,5,4,299,10.0,0.6,179.4
P9104,1,4,2999,8.5,0.6,1799.3999999999999
P9105,2,3,1299,3.3,0.7,909.3
P9106,2,2,2999,4.9,0.75,2249.25
P9107,3,4,499,4.3,0.6,299.4
P9108,5,5,1799,3.6,0.5,899.5
P9109,2,4,1799,9.8,0.6,1079.3999999999999
P9110,4,2,2799,1.7000000000000002,0.75,2099.25
P9111,2,2,299,3.0,0.75,224.25
P9112,2,4,1699,9.7,0.6,1019.4
P9113,2,4,599,10.9,0.6,359.4
P9114,3,2,1999,9.6,0.75,1499.25
P9115,3,5,999,5.7,0.5,499.5
P9116,4,5,399,3.9,0.5,199.5
P9117,2,4,2599,1.7000000000000002,0.6,1559.3999999999999
P9118,4,5,699,8.1,0.5,349.5
P9119,2,5,899,6.9,0.5,449.5
P9120,3,4,2799,4.6,0.6,1679.3999999999999
P9121,1,3,2399,3.4,0.7,1679.3
P9122,4,5,999,6.0,0.5,499.5
P9123,1,3,1699,10.6,0.7,1189.3
P9124,5,3,2099,4.5,0.7,1469.3
P9125,5,4,1899,5.7,0.6,1139.3999999999999
P9126,1,3,1299,2.7,0.7,909.3
P9127,3,3,899,11.0,0.7,629.3
P9128,4,3,1299,3.0,0.7,909.3
P9129,2,2,499,5.9,0.75,374.25
P9130,3,5,2899,4.0,0.5,1449.5
P9131,2,3,1099,10.3,0.7,769.3
P9132,5,4,2099,3.8,0.6,1259.3999999999999
P9133,1,1,2899,5.9,0.8,2319.2000000000003
P9134,2,3,399,10.0,0.7,279.29999999999995
P9135,4,3,2499,4.3,0.7,1749.3
P9136,3,3,1399,5.0,0.7,979.3
P9137,5,5,799,7.0,0.5,399.5
P9138,5,2,1399,2.9,0.75,1049.25
P9139,5,4,2299,4.1,0.6,1379.3999999999999
P9140,3,3,399,3.9,0.7,279.29999999999995
P9141,2,1,499,6.4,0.8,399.20000000000005
P9142,1,5,1799,3.1,0.5,899.5
P9143,5,3,2299,9.2,0.7,1609.3
P9144,2,5,2499,1.9,0.5,1249.5
P9145,1,5,999,10.8,0.5,499.5
P9146,5,2,799,7.6,0.75,599.25
P9147,3,5,1399,7.9,0.5,699.5
P9148,5,4,99,10.5,0.6,59.4
P9149,5,4,299,9.4,0.6,179.4
P9150,1,1,1899,10.6,0.8,1519.2
P9151,3,5,1199,7.3,0.5,599.5
P9152,1,5,399,4.0,0.5,199.5
P9153,1,5,1499,7.8,0.5,749.5
P9154,4,2,99,7.9,0.75,74.25
P9155,2,4,99,3.0,0.6,59.4
P9156,4,4,599,5.8,0.6,359.4
P9157,4,2,399,2.0,0.75,299.25
P9158,5,2,899,8.3,0.75,674.25
P9159,4,4,2999,9.7,0.6,1799.3999999999999
P9160,4,3,2599,2.8,0.7,1819.3
P9161,1,2,1099,10.9,0.75,824.25
P9162,1,3,1499,7.0,0.7,1049.3
P9163,4,4,1299,10.0,0.6,779.4
